Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
A-A COMPANY	1303 W BEAUREGARD	SAN ANGELO	76901	17513844674	00001	01/01/1972	12/31/1989
A-BAN EXTERMINATORS	10689 COTTONTAIL LN	SAN ANGELO	76901	32077805409	00001	01/01/2021	
A-BAN EXTERMINATORS	10590 HARVEST DR	SAN ANGELO	76901	32015380564	00002	01/01/2020	12/31/2020
A-BAN EXTERMINATORS	3124 SHERWOOD WAY STE H	SAN ANGELO	76901	32015380564	00001	07/01/2004	12/31/2019
A-BAN EXTERMINATORS	3124 SHERWOOD WAY STE H	SAN ANGELO	76901	32008007646	00002	09/01/2003	06/30/2004
A-BAN EXTERMINATORS	2425 HOUSTON ST	SAN ANGELO	76901	32008007646	00001	10/01/1987	08/30/2003
A-J MART	2750 NORTH ST	SAN ANGELO	76901	12726648004	00001	07/12/2010	03/11/2013
A-LA-MO	8086 FM 2288	SAN ANGELO	76901	32006962198	00001	06/06/2001	09/30/2002
A-PLUS SIGN CO	2446 W FM 2105	SAN ANGELO	76901	32007346235	00006	04/01/2011	06/03/2015
A-QUICKER STRICKER	2219 SHERWOOD WAY	SAN ANGELO	76901	32026305337	00001	06/01/1992	06/30/1993
A-TECH PLUMBING&HEATING	501 BURLINGTON RD	SAN ANGELO	76901	32012471572	00003	08/25/2008	06/30/2010
A-1 HANDYMAN	2829 JOMAR ST	SAN ANGELO	76901	15106014028	00003	01/01/2009	12/31/2015
A-1 MARKET	2008 W BEAUREGARD AVE	SAN ANGELO	76901	32008178082	00001	02/02/1998	08/25/2016
A-1 MARKET	2008 W BEAUREGARD AVE	SAN ANGELO	76901	32027016974	00004	01/01/1994	02/02/1998
A-1 MOTORS INC	800 S OAKES	SAN ANGELO	76901	17512813464	00002	01/01/1975	12/31/1975
AA PAINT	1401 S PARK ST	SAN ANGELO	76901	32052629030	00002	05/06/2019	
AA REPAIR SERVICE	13065 RICCI ACRES RD	SAN ANGELO	76901	32007900080	00001	04/15/1986	03/01/2014
AAA CARPET CLEANING	111 GAELIC RD	SAN ANGELO	76901	32008123856	00003	08/14/2017	09/30/2020
AAA CO	215 S IRVING	SAN ANGELO	76901	17513722425	00001	10/01/1972	03/31/1974
AAA LAWN, LANDSCAPE & TREE SERVICE	4113 MEADOW LARK TRL	SAN ANGELO	76901	32007359832	00003	01/01/2019	
AAA MOVERS	4113 MEADOW LARK TRL	SAN ANGELO	76901	32007359832	00002	07/01/2003	12/31/2018
AAMCO TRANSIMISSION OF SAN ANGELO	2525 SHERWOOD WAY	SAN ANGELO	76901	32030698396	00001	06/01/1984	03/31/1985
AAMCO TRANSMISSION	2525 SHERWOOD WAY	SAN ANGELO	76901	17522007065	00001	11/13/1987	12/31/1988
AAMCO TRANSMISSIONS	2525 SHERWOOD WAY	SAN ANGELO	76901	30009116101	00001	05/08/1985	07/12/1986
AAMCO TRANSMISSIONS	2525 SHERWOOD WAY	SAN ANGELO	76901	32022818903	00004	07/01/1986	11/12/1987
AARON'S RENTAL PURCHASE	4240 SHERWOOD WAY	SAN ANGELO	76901	17427653443	00013	09/03/2010	
AARON'S RENTAL PURCHASE	1402 W BEAUREGARD AVE	SAN ANGELO	76901	17427653443	00003	03/01/1997	08/31/2010
AARROW ENTERPRISES	2005 FIELD ST	SAN ANGELO	76901	32021566123	00001	01/29/1993	12/31/1993
AB'S ARTISTIC CREATIONS	8119 DOSS LN	SAN ANGELO	76901	32058870729	00001	11/21/2015	06/01/2019
ABA MINI MART STALLS #15 & 44	746 SOUTH US HWY 87	SAN ANGELO	76901	32009587331	00001	08/02/1997	12/31/2004
ABBEY HOME HEALTHCARE	3292 SHERWOOD WAY	SAN ANGELO	76901	13631207936	00030	06/01/1994	06/30/1995
ABC TV SALES & SERVICE	3114 SHERWOOD WAY	SAN ANGELO	76901	32028194952	00004	08/01/1979	12/31/1983
ABC TV SALES & SERVICE	916 PULLIAN	SAN ANGELO	76901	32028194952	00003	02/01/1979	06/30/1979
ABE'S LAPIDARY	1823 W AVE N	SAN ANGELO	76901	32006354305	00003	07/01/1979	12/31/1980
ABEL WELL SERVICE	6601 RM HIGHWAY 853	SAN ANGELO	76901	17523799942	00001	08/01/2006	
ABI'S SWEETS, BALLOONS & DETAILS	121 EDINBURGH RD	SAN ANGELO	76901	32010707019	00006	06/01/2018	01/31/2019
ABIGAIL'S	2409 SHERWOOD WAY	SAN ANGELO	76901	17519820520	00002	11/01/1994	08/01/1995
ABLE PACKER CO	112 FOSTER ST	SAN ANGELO	76901	32025151419	00002	01/01/1979	12/31/1980
ABSOLUTE INK	1216 W BEAUREGARD AVE	SAN ANGELO	76901	32055944592	00001	01/02/2015	09/30/2017
ACADEMIC RESEARCH CENTER	526 S PARKWAY	SAN ANGELO	76901	32021305183	00001	07/02/1992	04/01/1994
ACADEMY SPORTS & OUTDOORS #127	4351 SUNSET DR	SAN ANGELO	76901	17416700676	00101	12/01/2005	
ACCENT FLORAL AND ANTIQUES	4014 SHERWOOD WAY	SAN ANGELO	76901	32008076419	00002	02/15/1990	12/31/1990
ACCENT ON GIFTS	1917 KNICKERBOCKER RD	SAN ANGELO	76901	17514271919	00001	10/01/1973	06/15/1981
ACCESS MEDICAL	125 BAGPIPE ST	SAN ANGELO	76901	32005746279	00003	05/21/1996	12/31/2001
ACCESSORIES PLUS	2804 SHERWOOD WAY	SAN ANGELO	76901	32029224980	00001	03/01/1999	06/30/2000
ACCURACY FINANCIAL SERVICES	205 TWIN OAKS DR	SAN ANGELO	76901	32014382215	00001	02/01/2004	03/31/2004
ACCURATE BUSINESS MACHINES	2115 W AVENUE M	SAN ANGELO	76901	32007692158	00002	07/01/1986	02/01/2007
ACCURATE SOUND CO	10 N TAYLOR	SAN ANGELO	76901	32005380004	00001	05/22/1973	10/29/1981
ACE APPLIANCES	3030 WEST BEAUREGARD	SAN ANGELO	76901	32004727080	00005	03/01/1988	04/11/1989
ACE APPLIANCES	1715 W AVE N	SAN ANGELO	76901	32004727080	00001	05/12/1981	04/30/1985
ACE AUTO PARTS	U S 87 NORTH	SAN ANGELO	76901	17517811620	00002	01/01/1983	12/31/1984
ACE CARPET CLEANING	8094 MAGNOLIA RURAL ROUTE 8	SAN ANGELO	76901	32032430947	00001	07/10/1992	06/01/1993
ACE CASH EXPPRESS #1925	3337 SHERWOOD WAY	SAN ANGELO	76901	17521429633	00688	03/14/2007	
ACE CASH EXPRESS #1946	2428 SHERWOOD WAY	SAN ANGELO	76901	17521429633	00839	08/28/2011	08/28/2011
ACE ELECTRONIC SERVICE	422 NORTH VAN BUREN	SAN ANGELO	76901	17512216882	00002	10/01/1968	05/31/1992
ACE ELECTRONIC SERVICE	623 CADDO	SAN ANGELO	76901	17512216882	00001	09/01/1961	09/30/1968
ACE HARDWARE CO	1722 W AVEN	SAN ANGELO	76901	32025352181	00003	10/02/1974	03/18/1978
ACE RAT HOLE SERVICE INC	6481 S US HWY 277	SAN ANGELO	76901	17523274292	00002	01/01/2003	11/01/2003
ACE SKATES	2629 W HARRIS AVE	SAN ANGELO	76901	32021805968	00001	03/01/1996	03/01/1996
ACE TRANSPORT COMPANY	CHRISTOVAL HWY	SAN ANGELO	76901	17513104947	00001	11/13/1975	06/30/1976
ACES HIGH WELDING	45 LOCH LOMOND RD	SAN ANGELO	76901	32050907313	00001	07/01/2014	12/31/2014
ACEVEDO'S PHOTOGRAPHY	3268 SHERWOOD WAY	SAN ANGELO	76901	32008683586	00003	01/01/1998	03/31/2000
ACME BRICK #276	4012 ARDEN RD	SAN ANGELO	76901	17524033366	00039	04/01/2003	
ACME POWER & CARPET CLEANING	403 S JACKSON	SAN ANGELO	76901	32027140469	00001	08/10/1992	09/30/1993
ACP NURSERIES, LLC	6889 SPINDLE TOP RD	SAN ANGELO	76901	32088733921	00001	03/01/2023	
ACTASONE, INC.	3720 S FM 2288	SAN ANGELO	76901	32060101683	00001	01/01/2017	
ACTION BOOKKEEPING COMPANY	7786 FALCON LANE	SAN ANGELO	76901	32030830320	00001	02/01/1991	03/31/1992
ADD-ABOUT SERVICES	1727 CHILDRESS ST	SAN ANGELO	76901	32005590941	00001	10/06/1992	03/12/1993
ADD'S HOBBY SHOP	2600 FOREST PARK	SAN ANGELO	76901	32030241817	00001	09/01/1961	12/31/1997
ADDIES BOWS	8306 PUMA CT	SAN ANGELO	76901	32086234088	00001	10/01/2022	
ADIELLA DESIGNS	405 GRACE LN	SAN ANGELO	76901	32039116010	00001	04/01/2009	04/01/2010
ADKINS CUSTOM FLOORS	2502 LAKESIDE AVE	SAN ANGELO	76901	32030039617	00001	10/01/1995	02/01/1998
ADKINS FLOORS	2708 SHERWOOD WAY	SAN ANGELO	76901	32000465610	00001	01/01/1998	12/31/2021
ADMINISTRATIVE ASSISTANCE	1701 GREENWOOD ST APT 702	SAN ANGELO	76901	32024205315	00001	02/29/1996	06/30/1996
ADNEY & ASSOC	1728 WOODLAWN DR	SAN ANGELO	76901	32005896934	00005	07/21/1992	12/31/2015
ADNEY BOOKKEEPING LLC	1728 WOODLAWN DR	SAN ANGELO	76901	32073395116	00001	02/17/2020	
ADNEY'S AUTOMATIC TRANSMISSION SERVICE	1925 JUNIUS	SAN ANGELO	76901	32008007414	00003	02/01/1981	09/30/1983
ADNEY'S TAXIDERMY	8045 NORTH HWY 87	SAN ANGELO	76901	32005896934	00004	11/01/1988	07/31/1994
ADNEY'S TAXIDERMY	2301 FIELD ST	SAN ANGELO	76901	32005896934	00006	10/01/1994	03/31/1999
ADNEY'S TAXIDERMY STUDIO	2301 FIELD ST	SAN ANGELO	76901	32005896934	00002	10/01/1982	06/30/1984
ADOBE PEGGY T-SHIRTS & SIGNS	7734 RAVEN RD	SAN ANGELO	76901	32023918074	00004	03/20/2018	06/30/2019
ADOBE SIGNS & T-SHIRTS	2013 JUNIUS ST	SAN ANGELO	76901	32006212313	00003	11/05/1996	03/31/2004
ADOBE SIGNS & T-SHIRTS, INC.	2013 JUNIUS ST	SAN ANGELO	76901	32014404761	00001	03/01/2004	07/31/2016
ADOBE SIGNS AND T-SHIRTS	2013 JUNIUS ST	SAN ANGELO	76901	32042603103	00005	04/09/2018	04/09/2018
ADOBE SIGNS AND T-SHIRTS	2013 JUNIUS ST	SAN ANGELO	76901	32067615891	00001	04/09/2018	04/09/2018
ADOBE SIGNS AND T-SHIRTS	2013 JUNIUS ST	SAN ANGELO	76901	32060782235	00001	07/01/2016	04/09/2018
ADORN BEAUTY SALON	2862 WEST BEAUREGARD	SAN ANGELO	76901	17514898950	00001	09/01/1975	03/31/1979
ADORNO	928 W WASHINGTON DR	SAN ANGELO	76901	32011286286	00007	10/01/2010	12/31/2010
ADREST INC #501	2330 SHARWOOD WAY	SAN ANGELO	76901	17519626364	00063	12/01/1987	10/01/1989
ADRIANA SALCIDO	HWY 87 SOUTH AND LOOP 306	SAN ANGELO	76901	32032853734	00001	04/01/1994	06/30/1995
ADRIANA'S TROPCIAL SNO	1810 BASIL CT	SAN ANGELO	76901	32058339386	00002	03/01/2016	12/31/2019
ADROIT BY KAMINSKI	117 COTTONWOOD ST	SAN ANGELO	76901	32061513563	00001	09/12/2016	
ADULT DAY CARE OF SAN ANGELO INC	6359 APPALOOSA TRL	SAN ANGELO	76901	17521407480	00002	03/23/2003	03/23/2003
ADULT DAY CARE OF SAN ANGELO INC	6359 APPALOOSA TRL	SAN ANGELO	76901	17521407480	00002	02/29/2004	02/29/2004
ADVANCED ANIMAL CARE	4240 SHERWOOD WAY	SAN ANGELO	76901	12016463171	00001	10/20/2004	11/01/2006
ADVANCED AUDIO & VIDEO/PRICES 4 LESS	1906 SPRING CREEK DR	SAN ANGELO	76901	32008875091	00001	10/25/2002	09/30/2005
ADVANCED BUSINESS MACHINES	1612 W BEAUREGARD	SAN ANGELO	76901	32023152468	00004	01/01/1992	01/02/1992
ADVANCED BUSINESS MACHINES	1829 FREELAND	SAN ANGELO	76901	32023152468	00003	10/01/1988	12/31/1991
ADVANCED BUSINESS MACHINES	2710 SHERWOOD WAY	SAN ANGELO	76901	32023152468	00002	07/01/1986	09/30/1988
ADVANCED CUSTOM WINDOWS	2401 SHERWOOD WAY	SAN ANGELO	76901	32011610824	00002	06/16/2003	02/29/2004
ADVANCED TECHNOLOGY SOLUTIONS	2806 JUNIUS ST	SAN ANGELO	76901	32037108548	00001	06/01/2008	12/15/2008
ADVANCETECH SERVICES, LLC	601 MAYFAIR LN	SAN ANGELO	76901	32054609576	00001	08/01/2014	06/30/2015
ADVANTAGE COMPUTING	1420 S MONROE ST	SAN ANGELO	76901	32026231269	00001	08/01/1992	12/31/1994
ADVANTAGE OFF ROAD CENTER	1921 SHERWOOD WAY	SAN ANGELO	76901	32008775952	00001	04/22/1985	12/31/1988
ADVENTURE TRAVEL	3720 SHERWOOD WAY	SAN ANGELO	76901	17527591980	00001	09/01/1998	12/31/1999
ADVENTURE TRAVEL PROFESSIONALS	3720 SHERWOOD WAY	SAN ANGELO	76901	17526692177	00001	01/01/1998	03/31/1998
AEGIS INNOVATIONS, LLC	1886 PECOS ST	SAN ANGELO	76901	32053643311	00002	06/20/2017	03/26/2020
AEROPARTS	4 E 4TH	SAN ANGELO	76901	32025151328	00002	07/01/1975	12/31/1975
AEROPIXX AERIAL PHOTOGRAPHY	1502 S MONROE ST	SAN ANGELO	76901	32014231511	00001	01/23/2004	
AEROVIDZ	7721 BLUEBONNET AVE	SAN ANGELO	76901	32068779001	00001	10/30/2018	12/31/2019
AFFORD A PLUMBER	1717 W AVENUE I	SAN ANGELO	76901	32009578199	00001	04/01/1994	09/23/2005
AFFORDABLE FURNITURE	1700 N BRYANT	SAN ANGELO	76901	32010256439	00001	10/01/1990	08/01/1997
AFFORDABLE MEDICAL EQUIPMENT	3145 WOODLAWN	SAN ANGELO	76901	32028844127	00001	10/01/1992	03/31/1993
AFFORDABLE PEST CONTROL	1901 LINDELL AVE	SAN ANGELO	76901	32015842100	00003	04/01/2013	12/31/2013
AFFORDABLE PEST CONTROL	1919 JUNIUS ST STE A	SAN ANGELO	76901	32015842100	00002	03/01/2008	03/30/2013
AFFORDABLE RENT & LEASING INC	4062 ARDEN RD	SAN ANGELO	76901	17513001721	00002	01/01/1982	12/31/2010
AFFORDABLE SELF STORAGE / SAN ANGELO	3901 SHERWOOD WAY	SAN ANGELO	76901	32033900245	00002	12/31/2006	12/31/2006
AFFORDABLE SELF STORAGE/SAN ANGELO	3901 SHERWOOD WAY	SAN ANGELO	76901	17529064564	00004	10/01/2004	12/31/2007
AFFORDABLE SERVICES TEXAS CORP	5556 US HIGHWAY 87 N	SAN ANGELO	76901	18439526403	00001	02/14/2020	
AFFORDABLE TAX SERVICES	4106 SHERWOOD WAY STE 7	SAN ANGELO	76901	17525580944	00001	01/13/1995	12/31/2016
AFFORDABLE TENT AND PARTY RENTALS	3026 W BEAUREGARD AVE	SAN ANGELO	76901	32059212681	00001	01/15/2016	07/01/2016
AFRICAN EXPERIENCE	9151 PARADISE LANE	SAN ANGELO	76901	32010776899	00001	08/13/1999	12/31/2003
AFTER HOURS AUTO REPAIR	2430 DALLAS	SAN ANGELO	76901	32007991295	00001	09/11/1992	09/30/1994
AFTER HOURS COMPUTER SERVICE	1718 W AVENUE H	SAN ANGELO	76901	32042565633	00001	09/01/2010	12/25/2012
AFTON A TREADAWAY	2706 SHERWOOD WAY	SAN ANGELO	76901	32033296784	00001	07/10/2007	06/30/2008
AGAPE ART	1921 SPRING CREEK DR	SAN ANGELO	76901	32026840739	00001	07/30/1992	04/01/1994
AGILIGHT	1702 AVE N	SAN ANGELO	76901	19001130467	00001	02/24/2004	12/31/2007
AGILITY EQUIPMENT SERVICES LLC	8294 US HIGHWAY 87 N	SAN ANGELO	76901	32085507666	00001	05/01/2023	
AGONY ANN ART & DESIGN	2002 HOWARD ST	SAN ANGELO	76901	32008631064	00002	10/01/2003	12/31/2010
AGRI-BUSINESS CONSTRUCTION	11 LOCH LOMOND ST	SAN ANGELO	76901	32025068696	00001	10/01/1993	12/31/1999
AHS SCREEN PRINTING	1401 W BEAUREGARD AVE	SAN ANGELO	76901	32003911586	00001	11/01/2001	11/30/2001
AI PLATFORMS	2725 RANEY ST	SAN ANGELO	76901	32054223238	00002	09/01/2017	08/30/2021
AIDA GREY COSMETICS	1020 COLORADO	SAN ANGELO	76901	32011844027	00001	10/01/1990	07/31/1991
AILEEN FABRICS	101 N OAKS	SAN ANGELO	76901	11315752565	00004	05/04/1973	03/31/1974
AIR CONDITIONING & REFRIG SER	5 M HWY 87N E 5 M N-PETUNIA E-2ND	SAN ANGELO	76901	32010144502	00001	01/29/1979	10/31/1982
AIR HANDLERS PLUS	1921 JUNIUS ST	SAN ANGELO	76901	32037972745	00003	03/01/2018	05/31/2018
AIR TECH	713 CHILDRESS ST	SAN ANGELO	76901	32009229157	00001	04/01/1997	09/30/2002
AIRBRUSH ART BY RICK	4106 SHERWOOD WAY STE 4	SAN ANGELO	76901	32010552605	00009	07/01/2006	12/31/2006
AIRBRUSH ART BY RICK	3122 SHERWOOD WAY	SAN ANGELO	76901	32010552605	00008	01/01/2005	06/30/2006
AIRBRUSH ART BY RICK	1731 CATALINA DR	SAN ANGELO	76901	32010552605	00007	01/01/2004	12/31/2004
AIRBRUSH CREATIONS	2814 SHERWOOD WAY	SAN ANGELO	76901	32032622816	00002	10/01/1993	01/07/1994
AIRCON HEATING & AIR CONDITIONING INC.	1007 CADDO ST	SAN ANGELO	76901	17527450914	00001	01/01/1998	
AIRCON HEATING / AIR COND	1007 CADDO ST	SAN ANGELO	76901	32025932180	00005	01/01/1988	12/31/1997
AIRFORCE AIR CONDITIONING & HEATING	1917 LIVE OAK ST	SAN ANGELO	76901	32039042323	00001	01/01/2009	
AIRTEXAS CCOMMUNICATION	211 S TYLER ST	SAN ANGELO	76901	32009926737	00004	02/04/2000	12/31/2000
AIRTEXAS COMMUNICATIONS	2025 W BEAUREGARD AVE STE A	SAN ANGELO	76901	32009926737	00006	01/01/2002	12/25/2002
AJ ECON-O-WASH	2106 HOWARD	SAN ANGELO	76901	32025068100	00001	04/01/1991	07/26/1994
AJ FOODMART	2740 NORTH ST	SAN ANGELO	76901	32048467529	00001	08/01/2012	01/17/2018
AKIN INVESTMENTS INC	1011 CADDO ST	SAN ANGELO	76901	17415552607	00006	04/01/1991	12/31/1997
AL GREER JEWELERS	3524 KNICKERBOCKER	SAN ANGELO	76901	17516128018	00001	10/09/1978	07/31/1981
AL RAY FILM & TAPE PRODUCTION SERVICES	2304 HOUSTON ST	SAN ANGELO	76901	32030622776	00001	12/13/1994	12/25/1999
AL'S WOOD WORK	9765 FLOYD LN	SAN ANGELO	76901	32062777142	00001	02/06/2017	06/01/2019
ALADDIN CARPET CO	1114 W BEAUREGARD AVE	SAN ANGELO	76901	17526848068	00001	01/01/1997	
ALADDIN CARPET CO	1114 W BEAUREGARD AVE	SAN ANGELO	76901	32028999608	00006	10/01/1975	12/31/1996
